Fuente	ID de la fuente	ESPECIE	"GENUS
"	"SPECIES
"	"ORIGCTY
"	"OBSDATE
"	"POPID
"	"MNGINSTNAME
"	MNGINSTADDRESS	"SPAUTHOR
"	"SUBTAXA
"	"SUBTAUTH
"	"OCCURSITE
"	"DECLATITUDE
"	"DECLONGITUDE
"	"COORDDATUM
"	"ELEVATION
"	SITEPROT	"POPSRC
"	SAMPSTAT	INSTNAME	INSTADDRESS	INSTNAME	"INSTCODE
"	HERBCODE	3.2.5.1	ACCEDOI	ACCENUMB	SPECNUMB	CONSACTION	MLSSTAT	LINKS	REMARKS
GBIF_CWRdiversity	1304229321	Trichanthecium rivale	Trichanthecium	rivale	CUB	00000000	2699899			Swallen											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304229603	Capsicum annuum	Capsicum	annuum	CUB	00000000	2700133			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304229843	Solanum tetramerum	Solanum	tetramerum	CUB	00000000	2700472			Dun.											Bioversity												
GBIF_CWRdiversity	1304230767	Ficus aurea	Ficus	aurea	CUB	00000000	2701400			Nutt.											Bioversity												
GBIF_CWRdiversity	1304230841	Solanum mauritianum	Solanum	mauritianum	CUB	00000000	2701436			Scop.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304231495	Ilex berteroi	Ilex	berteroi	CUB	00000000	2702108			Loes. ex Urb.											Bioversity												
GBIF_CWRdiversity	1304231566	Solanum boldoense	Solanum	boldoense	CUB	00000000	2702227			Dunal & A.DC.			ex Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304231815	Pimenta cainitoides	Pimenta	cainitoides	CUB	00000000	2702730			(Urb.) Burret											Bioversity												
GBIF_CWRdiversity	1304231899	Ipomoea jalapa	Ipomoea	jalapa	CUB	00000000	2702761			Coxe			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304231950	Ipomoea crassipes	Ipomoea	crassipes	CUB	00000000	2702813			Hook.											Bioversity												
GBIF_CWRdiversity	1304232309	Solanum cardiophyllum	Solanum	cardiophyllum	CUB	00000000	2703230			Lindl.											Bioversity												
GBIF_CWRdiversity	1304232453	Ipomoea carolina	Ipomoea	carolina	CUB	00000000	2703338			L.											Bioversity												
GBIF_CWRdiversity	1304232858	Ilex guianensis	Ilex	guianensis	CUB	00000000	2703761			Kuntze											Bioversity												
GBIF_CWRdiversity	1304234027	Solanum peruvianum	Solanum	peruvianum	CUB	00000000	2704932			Macbr.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304234200	Ficus crassinervia	Ficus	crassinervia	CUB	00000000	2705136			Desf. ex Willd.			Matanzas, entre Matanzas y Varadero, junto a la finca llamada Carbonera /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304234377	Solanum crotonoides	Solanum	crotonoides	CUB	00000000	2705305			Lam.											Bioversity												
GBIF_CWRdiversity	1304234453	Dioscorea cubensis	Dioscorea	cubensis	CUB	00000000	2705387			R.Knuth											Bioversity												
GBIF_CWRdiversity	1304234602	Ipomoea subrevoluta	Ipomoea	subrevoluta	CUB	00000000	2705527			Choisy											Bioversity												
GBIF_CWRdiversity	1304234762	Ficus aurea	Ficus	aurea	CUB	00000000	2705715			Nutt.											Bioversity												
GBIF_CWRdiversity	1304234785	Cucumis dipsaceus	Cucumis	dipsaceus	CUB	00000000	2705732			Ehrenb. ex Spach			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304235313	Solanum dulcamaroides	Solanum	dulcamaroides	CUB	00000000	2706288			Rich. ex Dunal											Bioversity												
GBIF_CWRdiversity	1304235638	Solanum erianthum	Solanum	erianthum	CUB	00000000	2706605			D.Don			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304235926	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2706900				lycopersicum		Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304235954	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2706898				lycopersicum		Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304236413	Ipomoea batatas	Ipomoea	batatas	CUB	00000000	2707408				batatas										Bioversity												
GBIF_CWRdiversity	1304236753	Solanum fragile	Solanum	fragile	CUB	00000000	2707821			Wedd.											Bioversity												
GBIF_CWRdiversity	1304236860	Ipomoea sp	Ipomoea	sp	CUB	00000000	2707947			L.											Bioversity												
GBIF_CWRdiversity	1304236866	Ipomoea sp	Ipomoea	sp	CUB	00000000	2707946			L.											Bioversity												
GBIF_CWRdiversity	1304236937	Setaria parviflora	Setaria	parviflora	CUB	00000000	2708044			(Poir.) KerguÃ©len											Bioversity												
GBIF_CWRdiversity	1304236961	Setaria parviflora	Setaria	parviflora	CUB	00000000	2708043			(Poir.) KerguÃ©len											Bioversity												
GBIF_CWRdiversity	1304237541	Solanum habrochaites	Solanum	habrochaites	CUB	00000000	2708713			S.Knapp & D.M.Spooner			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304237560	Sorghum halepense	Sorghum	halepense	CUB	00000000	2708748			Pers.											Bioversity												
GBIF_CWRdiversity	1304237671	Solanum nitidum	Solanum	nitidum	CUB	00000000	2708823			Ruiz & Pav.			[Sin localidad] /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304237692	Ipomoea cairica	Ipomoea	cairica	CUB	00000000	2708863			(L.) Sweet											Bioversity												
GBIF_CWRdiversity	1304237694	Ipomoea hederifolia	Ipomoea	hederifolia	CUB	00000000	2708843			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304238708	Solanum tampicense	Solanum	tampicense	CUB	00000000	2709869			Martyn											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304239488	Solanum jamaicense	Solanum	jamaicense	CUB	00000000	2710672			Mill.											Bioversity												
GBIF_CWRdiversity	1304239496	Ipomoea jamaicensis	Ipomoea	jamaicensis	CUB	00000000	2710674			G.Don											Bioversity												
GBIF_CWRdiversity	1304239696	Ipomoea calophylla	Ipomoea	calophylla	CUB	00000000	2710857			House											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304239806	Citrullus lanatus	Citrullus	lanatus	CUB	00000000	2710974			(Thunb.) Matsumura & Nakai			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304240268	Solanum sp	Solanum	sp	CUB	00000000	2711412			L.											Bioversity												
GBIF_CWRdiversity	1304240610	Dichanthelium  acuminatum	Dichanthelium 	acuminatum	CUB	00000000	2711818			Sw.											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304241558	Prunus lusitanica	Prunus	lusitanica	CUB	00000000	2712776			L.											Bioversity												
GBIF_CWRdiversity	1304241619	Vigna luteola	Vigna	luteola	CUB	00000000	2712836			(Jacq.) Benth.											Bioversity												
GBIF_CWRdiversity	1304241761	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2712998			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304241779	Ilex macfadyenii	Ilex	macfadyenii	CUB	00000000	2713010			Rehder											Bioversity												
GBIF_CWRdiversity	1304241794	Solanum lycopersicum	Solanum	lycopersicum	CUB	00000000	2713000			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304241956	Solanum mammosum	Solanum	mammosum	CUB	00000000	2713195			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304242636	Solanum melongena	Solanum	melongena	CUB	00000000	2713909			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304242833	Ipomoea microdactyla	Ipomoea	microdactyla	CUB	00000000	2714037			Griseb.											Bioversity												
GBIF_CWRdiversity	1304243430	Cucurbita moschata	Cucurbita	moschata	CUB	00000000	2714716			Duchesne ex Poir.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304243479	Ilex sp	Ilex	sp	CUB	00000000	2714846			L.											Bioversity												
GBIF_CWRdiversity	1304245548	Solanum pachyneurum	Solanum	pachyneurum	CUB	00000000	2717397			O.E.Schulz											Bioversity												
GBIF_CWRdiversity	1304245558	Solanum pachyneuroides	Solanum	pachyneuroides	CUB	00000000	2717396			Amshoff											Bioversity												
GBIF_CWRdiversity	1304246109	Carica papaya	Carica	papaya	CUB	00000000	2717970			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304246196	Setaria parviflora	Setaria	parviflora	CUB	00000000	2718048			(Poir.) KerguÃ©len											Bioversity												
GBIF_CWRdiversity	1304246490	Ipomoea pes-caprae	Ipomoea	pes-caprae	CUB	00000000	2718320			(L.) R.Brown			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304246600	Rugoloa pilosa	Rugoloa	pilosa	CUB	00000000	2718493			Sw.											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304246718	Prunus myrtifolia	Prunus	myrtifolia	CUB	00000000	2718581			Griseb.											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304248185	Ipomoea quamoclit	Ipomoea	quamoclit	CUB	00000000	2720136			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304248465	Ilex dioica	Ilex	dioica	CUB	00000000	2720462			Griseb.											Bioversity												
GBIF_CWRdiversity	1304248492	Ilex dioica	Ilex	dioica	CUB	00000000	2720463			Griseb.											Bioversity												
GBIF_CWRdiversity	1304248866	Piper arboreum	Piper	arboreum	CUB	00000000	2720854			C.DC.											Bioversity												
GBIF_CWRdiversity	1304248891	Piper arboreum	Piper	arboreum	CUB	00000000	2720853			C.DC.											Bioversity												
GBIF_CWRdiversity	1304250074	Solanum scabrum	Solanum	scabrum	CUB	00000000	2722147			Mill.											Bioversity												
GBIF_CWRdiversity	1304250109	Solanum schlechtendalianum	Solanum	schlechtendalianum	CUB	00000000	2722189			Walp.											Bioversity												
GBIF_CWRdiversity	1304250487	Panicum sellowii	Panicum	sellowii	CUB	00000000	2722536			Nees											Bioversity												
GBIF_CWRdiversity	1304250690	Setaria parviflora	Setaria	parviflora	CUB	00000000	2722776			(Sw.) Brunken	setosum										Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304250744	Setaria parviflora	Setaria	parviflora	CUB	00000000	2722775			(Sw.) Brunken	setosum										Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304251053	Prunus myrtifolia	Prunus	myrtifolia	CUB	00000000	2723126			(L.) Urb.											Bioversity												
GBIF_CWRdiversity	1304251588	Ipomoea heptaphylla	Ipomoea	heptaphylla	CUB	00000000	2723660			A.Gray											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304251722	Ipomoea imperati	Ipomoea	imperati	CUB	00000000	2723798			(Vahl) Griseb.											Bioversity												
GBIF_CWRdiversity	1304251830	Ipomoea sp	Ipomoea	sp	CUB	00000000	2723905			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304251999	Ficus maxima	Ficus	maxima	CUB	00000000	2724047			Mill.											Bioversity												
GBIF_CWRdiversity	1304253042	Solanum tetramerum	Solanum	tetramerum	CUB	00000000	2725163			Dunal			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304253161	Vitis tiliifolia	Vitis	tiliifolia	CUB	00000000	2725232			Humb. & Bonpl. ex Roem. & Schult.											Bioversity												
GBIF_CWRdiversity	1304253171	Vitis tiliifolia	Vitis	tiliifolia	CUB	00000000	2725231			Humb. & Bonpl. ex Roem. & Schult.			Pinar del ro: junto a Soroa, 4-5 km al norte, sobre serpentinas /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304253382	Solanum torvum	Solanum	torvum	CUB	00000000	2725473			Sw.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304253584	Panicum trichoides	Panicum	trichoides	CUB	00000000	2725660			Sw.											Bioversity												
GBIF_CWRdiversity	1304253622	Ipomoea triloba	Ipomoea	triloba	CUB	00000000	2725725			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304253636	Ipomoea triloba	Ipomoea	triloba	CUB	00000000	2725727			L.											Bioversity												
GBIF_CWRdiversity	1304253658	Ipomoea triloba	Ipomoea	triloba	CUB	00000000	2725724			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304256225	Ficus sarmentosa	Ficus	sarmentosa	CUB	00000000	2728384			(Champion ex Benth.) Corner	impressa										Bioversity												
GBIF_CWRdiversity	1304257374	Allium sp	Allium	sp	CUB	00000000	2729585			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304257641	Lepidium sp	Lepidium	sp	CUB	00000000	2729848			L.			Havana / Lha / Cuba								Bioversity												
GBIF_CWRdiversity	1304257846	Ipomoea sp	Ipomoea	sp	CUB	00000000	2730067			L.			Ex Havana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304258234	Vigna sp	Vigna	sp	CUB	00000000	2730397			Savi											Bioversity												
GBIF_CWRdiversity	1304258313	Phaseolus sp	Phaseolus	sp	CUB	00000000	2730533			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304258371	Pimenta sp	Pimenta	sp	CUB	00000000	2730594			Lindl.											Bioversity												
GBIF_CWRdiversity	1304258374	Pimenta sp	Pimenta	sp	CUB	00000000	2730591			Lindl.											Bioversity												
GBIF_CWRdiversity	1304258379	Pimenta sp	Pimenta	sp	CUB	00000000	2730595			Lindl.											Bioversity												
GBIF_CWRdiversity	1304258404	Pimenta sp	Pimenta	sp	CUB	00000000	2730590			Lindl.											Bioversity												
GBIF_CWRdiversity	1304258536	Panicum sp	Panicum	sp	CUB	00000000	2730788			L.											Bioversity												
GBIF_CWRdiversity	1304258561	Panicum sp	Panicum	sp	CUB	00000000	2730791			L.											Bioversity												
GBIF_CWRdiversity	1304258599	Panicum sp	Panicum	sp	CUB	00000000	2730780			L.											Bioversity												
GBIF_CWRdiversity	1304258603	Panicum sp	Panicum	sp	CUB	00000000	2730793			L.											Bioversity												
GBIF_CWRdiversity	1304258760	Solanum sp	Solanum	sp	CUB	00000000	2730985			L.			[Sin localidad] /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304258774	Solanum sp	Solanum	sp	CUB	00000000	2730995			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304258806	Solanum sp	Solanum	sp	CUB	00000000	2730982			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304258808	Solanum sp	Solanum	sp	CUB	00000000	2731074			L.			[Sin localidad] /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304258826	Solanum sp	Solanum	sp	CUB	00000000	2731050			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304258900	Solanum sp	Solanum	sp	CUB	00000000	2731075			L.			Habana /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304310458	Solanum americanum	Solanum	americanum	CUB	00000000	2783982			Mill.											Bioversity												
GBIF_CWRdiversity	1304311150	Solanum angustifolium	Solanum	angustifolium	CUB	00000000	2784687			Mill.											Bioversity												
GBIF_CWRdiversity	1304311183	Solanum angustifolium	Solanum	angustifolium	CUB	00000000	2784696			Mill.			 / Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304314558	Ficus aurea	Ficus	aurea	CUB	00000000	2788116			Nutt.			 / Pinar del Rio / Cuba								Bioversity												
GBIF_CWRdiversity	1304314563	Ficus aurea	Ficus	aurea	CUB	00000000	2788118			Nutt.			 / Santa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304314618	Ficus aurea	Ficus	aurea	CUB	00000000	2788121			Nutt.											Bioversity												
GBIF_CWRdiversity	1304314841	Solanum bahamense	Solanum	bahamense	CUB	00000000	2788421			L.			 / Las Villas / Cuba								Bioversity												
GBIF_CWRdiversity	1304315870	Ilex berteroi	Ilex	berteroi	CUB	00000000	2789439			Loes. ex Urb.											Bioversity												
GBIF_CWRdiversity	1304318406	Vitis tiliifolia	Vitis	tiliifolia	CUB	00000000	2792039			Humb. & Bonpl. ex Roem. & Schult.											Bioversity												
GBIF_CWRdiversity	1304320086	Ficus citrifolia	Ficus	citrifolia	CUB	00000000	2793724			Mill.			 / Santa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304320435	Echinochloa colona	Echinochloa	colona	CUB	00000000	2794091			(L.) Link											Bioversity												
GBIF_CWRdiversity	1304320454	Echinochloa colona	Echinochloa	colona	CUB	00000000	2794080			(L.) Link											Bioversity												
GBIF_CWRdiversity	1304321441	Ficus crocata	Ficus	crocata	CUB	00000000	2795114			Mart. ex Miq.			 / Santa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304321564	Echinochloa crus-pavonis	Echinochloa	crus-pavonis	CUB	00000000	2795212			Schult.											Bioversity												
GBIF_CWRdiversity	1304321586	Echinochloa crus-pavonis	Echinochloa	crus-pavonis	CUB	00000000	2795213			Schult.											Bioversity												
GBIF_CWRdiversity	1304321763	Digitaria curvinervis	Digitaria	curvinervis	CUB	00000000	2795413			Fernald			 / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304324032	Digitaria ekmanii	Digitaria	ekmanii	CUB	00000000	2797728			Hitchcock			 / Pinar del Rio / Cuba								Bioversity												
GBIF_CWRdiversity	1304329401	Sorghum halepense	Sorghum	halepense	CUB	00000000	2803169			Pers.			 / Havana / Cuba	23.133333	-82.366667	WGS84					Bioversity												
GBIF_CWRdiversity	1304331239	Digitaria horizontalis	Digitaria	horizontalis	CUB	00000000	2805087			Willd.			 / Ciudad de La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304337541	Vigna luteola	Vigna	luteola	CUB	00000000	2811527			(Jacq.) Benth.											Bioversity												
GBIF_CWRdiversity	1304337549	Vigna luteola	Vigna	luteola	CUB	00000000	2811522			(Jacq.) Benth.											Bioversity												
GBIF_CWRdiversity	1304339765	Ficus membranacea	Ficus	membranacea	CUB	00000000	2813853			Wright											Bioversity												
GBIF_CWRdiversity	1304342464	Solanum nudum	Solanum	nudum	CUB	00000000	2816671			Humb. & Bonpl. ex Dunal											Bioversity												
GBIF_CWRdiversity	1304342523	Solanum nudum	Solanum	nudum	CUB	00000000	2816672			Humb. & Bonpl. ex Dunal											Bioversity												
GBIF_CWRdiversity	1304344921	Setaria parviflora	Setaria	parviflora	CUB	00000000	2819162			(Poir.) KerguÃ©len			 / Ciudad de La Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304344930	Setaria parviflora	Setaria	parviflora	CUB	00000000	2819163			(Poir.) KerguÃ©len			 / Habana / Cuba								Bioversity												
GBIF_CWRdiversity	1304360600	Solanum torvum	Solanum	torvum	CUB	00000000	2835062			Sw.											Bioversity												
GBIF_CWRdiversity	1304360606	Solanum torvum	Solanum	torvum	CUB	00000000	2835063			Sw.											Bioversity												
GBIF_CWRdiversity	1304363308	Ficus aurea	Ficus	aurea	CUB	00000000	2837780			Nutt.											Bioversity												
GBIF_CWRdiversity	1304364376	Lepidium virginicum	Lepidium	virginicum	CUB	00000000	2838852			L.			 / Cienfuegos / Cuba								Bioversity												
GBIF_CWRdiversity	1304371469	Capsicum annuum	Capsicum	annuum	CUB	00000000	2846531			(Dunal) Heiser & Pickersgill	glabriusculum		 / Santa Clara / Cuba								Bioversity												
GBIF_CWRdiversity	1304371474	Persea americana	Persea	americana	CUB	00000000	2846512			Mill.			 / San Blas / Cuba								Bioversity												
GBIF_CWRdiversity	1304371506	Capsicum annuum	Capsicum	annuum	CUB	00000000	2846525			(Dunal) Heiser & Pickersgill	glabriusculum										Bioversity												
GBIF_CWRdiversity	1304373312	Saccharum officinarum	Saccharum	officinarum	CUB	00000000	2848506			L.											Bioversity												
GBIF_CWRdiversity	1304398369	Piper confusum	Piper	confusum	CUB	00000000	2881268			C.DC.											Bioversity												
GBIF_CWRdiversity	1304398388	Solanum crotonoides	Solanum	crotonoides	CUB	00000000	2881293			Lam.											Bioversity												
GBIF_CWRdiversity	1304400076	Solanum pachyneurum	Solanum	pachyneurum	CUB	00000000	2883212			O.E.Schulz											Bioversity												
GBIF_CWRdiversity	1304400445	Ilex macfadyenii	Ilex	macfadyenii	CUB	00000000	2883760			Rehder											Bioversity												
GBIF_CWRdiversity	1304400492	Prunus myrtifolia	Prunus	myrtifolia	CUB	00000000	2883857			Griseb.											Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304400629	Piper sphaerocarpum	Piper	sphaerocarpum	CUB	00000000	2883989			C.DC.											Bioversity												
GBIF_CWRdiversity	1304422559	Atalantia citroides	Atalantia	citroides	CUB	00000000	2906912			Pierre ex Engl. & Prantl											USDA_NPGS_GRIN												
GBIF_CWRdiversity	1304423940	Symphysia racemosa	Symphysia	racemosa	CUB	00000000	2908335			Acuna & Roig			Oriente, Camp La Barga to Camp San Benito / Santiago de Cuba / Cuba								HUH												
GBIF_CWRdiversity	1304425257	Psidium parvifolium	Psidium	parvifolium	CUB	00000000	2909653			(Griseb.) Griseb.											HUH												
GBIF_CWRdiversity	1304425271	Psidium parvifolium	Psidium	parvifolium	CUB	00000000	2909654			(Griseb.) Griseb.											HUH												
GBIF_CWRdiversity	1304425368	Illicium cubense	Illicium	cubense	CUB	00000000	2909785			A.C.Sm.			Near Arroyo Plata, Rangel, Sierra del Rosario / Pinar del Rio / Cuba								HUH												
GBIF_CWRdiversity	1304425373	Illicium cubense	Illicium	cubense	CUB	00000000	2909786			A.C.Sm.			Gran Piedra, Oriente, alt. ca. 1500 m /  / Cuba								HUH												
GBIF_CWRdiversity	1304426028	Rubus grisebachii	Rubus	grisebachii	CUB	00000000	2910439			Focke	grisebachii		Pinal Savanilla /  / Cuba								HUH												
GBIF_CWRdiversity	1304427080	Psidium salutare	Psidium	salutare	CUB	00000000	2911483			O.Berg			Pinales /  / Cuba								HUH												
GBIF_CWRdiversity	1304428667	Psidium navasense	Psidium	navasense	CUB	00000000	2913113			Britton & P.Wilson			Oriente Province, Navas to Camp Buena vista, moist woods /  / Cuba								HUH												
GBIF_CWRdiversity	1304430056	Psidium rotundatum	Psidium	rotundatum	CUB	00000000	2914483			Griseb.											HUH												
GBIF_CWRdiversity	1304431371	Rubus turquinensis	Rubus	turquinensis	CUB	00000000	2915825			Rydb.			Oriente, Pico Turquino / Santiago de Cuba / Cuba								HUH												
GBIF_CWRdiversity	1304432464	Vaccinium cubense	Vaccinium	cubense	CUB	00000000	2916908			Griseb.											Bioversity												
GBIF_CWRdiversity	1304556745	Dichanthelium aciculare	Dichanthelium	aciculare	CUB	00000000	3046350			Desv.			s.l. /  / Cuba								Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304559313	Ficus crocata	Ficus	crocata	CUB	00000000	3049080			Mart. ex Miq.			Province of Santa Clara, district of Cienfuegos /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304559556	Xanthosoma cubense	Xanthosoma	cubense	CUB	00000000	3049305			Schott											Bioversity												
GBIF_CWRdiversity	1304559907	Panicum dichotomiflorum	Panicum	dichotomiflorum	CUB	00000000	3049642			Michx.			s.l. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304562232	Digitaria insularis	Digitaria	insularis	CUB	00000000	3052147			(L.) Mez ex Ekman			s.loc. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304562355	Ficus americana	Ficus	americana	CUB	00000000	3052258				americana		s.l. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304562930	Piper leptostachyum	Piper	leptostachyum	CUB	00000000	3052832			Wall.											Bioversity												
GBIF_CWRdiversity	1304563701	Panicum millegrana	Panicum	millegrana	CUB	00000000	3053727			Poir.			Vuelta de Abojo (Valenzeluana) /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304564039	Dichanthelium aciculare	Dichanthelium	aciculare	CUB	00000000	3054054			Desv.			s.l. /  / Cuba								Bioversity												Nombre científico de la base de datos original se actualizó de acuerdo al nombre aceptado, principalmente como aparece en Kew (https://powo.science.kew.org/)
GBIF_CWRdiversity	1304565355	Ficus citrifolia	Ficus	citrifolia	CUB	00000000	3055467			Mill.			ad Rio Purial /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304565370	Panicum antidotale	Panicum	antidotale	CUB	00000000	3055541			Retz.			s.l. /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304565562	Lablab purpureus	Lablab	purpureus	CUB	00000000	3055740			(L.) Sweet			Cieueguita (cultiv) /  / Cuba								Bioversity												
GBIF_CWRdiversity	1304587645	Panicum sp	Panicum	sp	CUB	00000000	3078136	NP		L.			Cerro Miraflores, ca. 2 km SSW of highway, 2.8 km W of Moa-Holgun road, on road to towers, 5.8 km NW of Moa on road to Holgun. / Holgun / Cuba	20.633611	-75.034167	WGS84					Bioversity												
GBIF_CWRdiversity	1304587705	Dioscorea sp	Dioscorea	sp	CUB	00000000	3078135	NP		ex L.			Cerro Miraflores, ca. 2 km SSW of highway, 2.8 km W of Moa-Holgun road, on road to towers, 5.8 km NW of Moa on road to Holgun. / Holgun / Cuba	20.633611	-75.034167	WGS84					Bioversity												
GBIF_CWRdiversity	1304591854	Ipomoea aquatica	Ipomoea	aquatica	CUB	00000000	3082375			Forssk.			Fina Peralta, El Tomate. / La Habana / Cuba	22.704444	-82.296667	WGS84					Bioversity												
GBIF_CWRdiversity	1304595884	Solanum jamaicense	Solanum	jamaicense	CUB	20020302	3086511	Empresa Nacional para la Protección de la Flora y la Fauna		Mill.			Reserva Natural de La Caada. / Isla de la Juventud / Cuba	21.725	-82.908333	WGS84					Bioversity												
GBIF_CWRdiversity	1304607902	Solanum jamaicense	Solanum	jamaicense	CUB	00000000	3098768			Mill.			Sierra del Rosario, Loma del Salon. / Pinar del Ro / Cuba	22.75	-83.166667	WGS84					Bioversity												
GBIF_CWRdiversity	1304607960	Solanum nudum	Solanum	nudum	CUB	00000000	3098786			Humb. & Bonpl. ex Dunal			Sierra del Rosario, Loma del Salon. / Pinar del Ro / Cuba	22.75	-83.166667	WGS84					Bioversity												
GBIF_CWRdiversity	1304609132	Ilex vomitoria	Ilex	vomitoria	CUB	00000000	3100025			Aiton											Bioversity												
GBIF_CWRdiversity	1304609151	Ilex vomitoria	Ilex	vomitoria	CUB	00000000	3100021			Aiton											Bioversity												
GBIF_CWRdiversity	1304609153	Ilex vomitoria	Ilex	vomitoria	CUB	00000000	3100013			Aiton			In Pinar de Cajlbana / Pinar del Ro / Cuba								Bioversity												
GBIF_CWRdiversity	1304609635	Capsicum annuum	Capsicum	annuum	CUB	00000000	3100563			(Dunal) Heiser & Pickersgill	glabriusculum		Entre Crdenas y Varadero, junto al lugar llamado San Lorenzo. / Matanzas / Cuba								Bioversity												
GBIF_CWRdiversity	1304610849	Ilex obcordata	Ilex	obcordata	CUB	00000000	3101816			Sw.			Prov. Oriente in Sierra Azul /  / Cuba								Bioversity												
